Id,SalePrice
2736,142759.38791895137
2737,120847.57503334613
2738,124141.3125787813
2739,160851.63381535897
2740,143085.05432992533
2741,148420.19477527018
2742,159277.74445852905
2743,148691.7649520059
2744,154135.51015082176
2745,137862.07298572425
2746,142471.90129530206
2747,147911.57714094123
2748,133120.2435571947
2749,129017.56860689394
2750,137923.85586203844
2751,138435.20535442396
2752,206307.5891079463
2753,160344.74731524743
2754,243701.78689810087
2755,132946.54975419963
2756,101799.90504379128
2757,68832.74678716804
2758,86816.11516521589
2759,150436.4152866387
2760,124942.08700874704
2761,147414.07659521457
2762,149308.26736449098
2763,181846.23809776874
2764,154603.21841728984
2765,273572.4529956846
2766,145343.93926919712
2767,91788.57727738936
2768,124345.83216178592
2769,130380.12394756562
2770,140750.41594058316
2771,114314.26870099736
2772,118147.57375673493
2773,162251.42184148938
2774,127974.11387083809
2775,126468.77878959212
2776,135999.91182860266
2777,141811.57195219817
2778,106772.15705619857
2779,132861.1614885027
2780,98794.69591465982
2781,91877.5350830163
2782,93377.80530602657
2783,94095.81812631269
2784,124694.14599986633
2785,141295.2896046273
2786,67047.72841484989
2787,120373.80410702279
2788,71525.7526911073
2789,155923.8999026685
2790,98529.42284103765
2791,117675.98158532297
2792,60437.153133354295
2793,169951.47939157987
2794,106943.44040838353
2795,120796.44379565818
2796,101931.96446828952
2797,182975.88282468004
2798,106700.6580961277
2799,118168.72885373415
2800,64036.059190312895
2801,101055.32424603264
2802,133274.7484763494
2803,176041.13544894417
2804,134787.99617740852
2805,98542.79973809233
2806,72302.14273856975
2807,148778.76593897067
2808,150236.78341553733
2809,137882.79536306922
2810,136270.77290475063
2811,150182.28944436618
2812,147004.93637406104
2813,179701.05711572006
2814,167166.3093817774
2815,109181.85251307231
2816,251586.6842195436
2817,157212.55551977758
2818,131146.0717351605
2819,166739.5293279867
2820,145029.16185993358
2821,116032.22139602077
2822,198475.50141813018
2823,301708.1860510834
2824,196181.52401367438
2825,149799.90764404956
2826,130642.91966187177
2827,138904.55589893553
2828,223953.5017832808
2829,199292.5950296007
2830,225636.27169770934
2831,177104.6265148784
2832,254061.97921154252
2833,297956.7160797649
2834,209015.38986385567
2835,217783.54540474384
2836,188471.53668844397
2837,162554.62433684713
2838,151878.6515001717
2839,177367.41905046807
2840,195566.3379105745
2841,204266.3079232388
2842,231318.86807401836
2843,157368.23841547244
2844,163490.63242331403
2845,120363.32035888042
2846,216344.80979873784
2847,199877.14485774413
2848,210741.6637251101
2849,207082.6720934675
2850,275386.56942379626
2851,233076.77191651065
2852,222157.68170077866
2853,247110.84346037303
2854,138651.6078105499
2855,197796.81896724197
2856,206507.86060727423
2857,182338.0421092834
2858,193023.3948994436
2859,136877.0228378288
2860,126882.82197748036
2861,124173.22657132926
2862,189760.86255621279
2863,125913.7340562333
2864,232015.0055564737
2865,138302.18587510288
2866,130899.76334486216
2867,96517.17336316351
2868,100333.35853198773
2869,131838.71851816482
2870,139990.06512358756
2871,93785.48973772183
2872,54060.79887843692
2873,114951.12180829259
2874,137183.08786139442
2875,117372.77038192977
2876,157820.18147596112
2877,137121.92252390343
2878,171815.88810630442
2879,143050.13862720784
2880,102518.80006430783
2881,160729.59035032324
2882,166501.49430888036
2883,186370.46629780723
2884,196197.22349278754
2885,199035.92559366333
2886,212994.43416622194
2887,95687.20660676996
2888,129511.72102054846
2889,51227.46199771107
2890,77247.05607471851
2891,133668.90019123442
2892,53969.44108521399
2893,95318.53148364575
2894,55423.12839743426
2895,316892.41831206705
2896,280282.25983128254
2897,203839.17910792766
2898,140697.47353714655
2899,202497.43990903208
2900,155822.63916685584
2901,209606.07622233217
2902,198247.23863392073
2903,353288.2123103425
2904,343234.9166682471
2905,107042.3886919501
2906,209310.941114693
2907,113733.53324303159
2908,138324.9624853323
2909,142626.2023412453
2910,78144.58511377865
2911,82166.54023033378
2912,148154.18332098378
2913,80182.9827050042
2914,71414.65156282083
2915,80667.8049342472
2916,79784.79892785373
2917,157981.24886933086
2918,116198.68865973018
2919,206881.50431256904
